"","Country","Factor","Value","type"
"4022","Thailand","Family",1.26504,"1.26504"
"4023","Thailand","Life Expectancy",0.7385,"0.7385"
"4024","Thailand","Freedom",0.55664,"0.55664"
"4025","Thailand","Government Corruption",0.03187,"0.03187"
"4026","Thailand","Generosity",0.5763,"0.5763"
"4027","Thailand","GDP per Capita",1.016,"1.016"
"4028","Thailand","Family",1.417,"1.417"
"4029","Thailand","Life Expectancy",0.707,"0.707"
"4030","Thailand","Freedom",0.637,"0.637"
"4031","Thailand","Government Corruption",0.029,"0.029"
"4032","Thailand","Generosity",0.364,"0.364"
"4033","Thailand","GDP per Capita",1.05,"1.05"
"4034","Thailand","Family",1.409,"1.409"
"4035","Thailand","Life Expectancy",0.828,"0.828"
"4036","Thailand","Freedom",0.557,"0.557"
"4037","Thailand","Government Corruption",0.028,"0.028"
"4038","Thailand","Generosity",0.359,"0.359"
"4039","Thailand","GDP per Capita",1.0893,"1.0893"
"4040","Thailand","Family",1.04477,"1.04477"
"4041","Thailand","Life Expectancy",0.64915,"0.64915"
"4042","Thailand","Freedom",0.49553,"0.49553"
"4043","Thailand","Government Corruption",0.02833,"0.02833"
"4044","Thailand","Generosity",0.58696,"0.58696"
"4045","Togo","GDP per Capita",0.259,"0.259"
"4046","Togo","Family",0.474,"0.474"
"4047","Togo","Life Expectancy",0.253,"0.253"
"4048","Togo","Freedom",0.434,"0.434"
"4049","Togo","Government Corruption",0.101,"0.101"
"4050","Togo","Generosity",0.158,"0.158"
"4051","Togo","GDP per Capita",0.275,"0.275"
"4052","Togo","Family",0.572,"0.572"
"4053","Togo","Life Expectancy",0.41,"0.41"
"4054","Togo","Freedom",0.293,"0.293"
"4055","Togo","Government Corruption",0.085,"0.085"
"4056","Togo","Generosity",0.177,"0.177"
"4057","Togo","GDP per Capita",0.20868,"0.20868"
"4058","Togo","Family",0.13995,"0.13995"
"4059","Togo","Life Expectancy",0.28443,"0.28443"
"4060","Togo","Freedom",0.36453,"0.36453"
"4061","Togo","Government Corruption",0.10731,"0.10731"
"4062","Togo","Generosity",0.16681,"0.16681"
"4063","Togo","GDP per Capita",0.305444717407227,"0.305444717407227"
"4064","Togo","Family",0.431882530450821,"0.431882530450821"
"4065","Togo","Life Expectancy",0.247105568647385,"0.247105568647385"
"4066","Togo","Freedom",0.38042613863945,"0.38042613863945"
"4067","Togo","Government Corruption",0.0956650152802467,"0.0956650152802467"
"4068","Togo","Generosity",0.196896150708199,"0.196896150708199"
"4069","Togo","GDP per Capita",0.28123,"0.28123"
"4070","Togo","Family",0,"0"
"4071","Togo","Life Expectancy",0.24811,"0.24811"
"4072","Togo","Freedom",0.34678,"0.34678"
"4073","Togo","Government Corruption",0.11587,"0.11587"
"4074","Togo","Generosity",0.17517,"0.17517"
"4075","Trinidad and Tobago","GDP per Capita",1.36135590076447,"1.36135590076447"
"4076","Trinidad and Tobago","Family",1.3802285194397,"1.3802285194397"
"4077","Trinidad and Tobago","Life Expectancy",0.519983291625977,"0.519983291625977"
"4078","Trinidad and Tobago","Freedom",0.518630743026733,"0.518630743026733"
"4079","Trinidad and Tobago","Government Corruption",0.00896481610834599,"0.00896481610834599"
"4080","Trinidad and Tobago","Generosity",0.325296461582184,"0.325296461582184"
"4081","Trinidad and Tobago","GDP per Capita",1.21183,"1.21183"
"4082","Trinidad and Tobago","Family",1.18354,"1.18354"
"4083","Trinidad and Tobago","Life Expectancy",0.61483,"0.61483"
"4084","Trinidad and Tobago","Freedom",0.55884,"0.55884"
"4085","Trinidad and Tobago","Government Corruption",0.0114,"0.0114"
"4086","Trinidad and Tobago","Generosity",0.31844,"0.31844"
"4087","Trinidad and Tobago","GDP per Capita",1.32572,"1.32572"
"4088","Trinidad and Tobago","Family",0.98569,"0.98569"
"4089","Trinidad and Tobago","Life Expectancy",0.52608,"0.52608"
"4090","Trinidad and Tobago","Freedom",0.48453,"0.48453"
"4091","Trinidad and Tobago","Government Corruption",0.01241,"0.01241"
"4092","Trinidad and Tobago","Generosity",0.31935,"0.31935"
"4093","Tunisia","GDP per Capita",0.921,"0.921"
"4094","Tunisia","Family",1,"1"
"4095","Tunisia","Life Expectancy",0.815,"0.815"
"4096","Tunisia","Freedom",0.167,"0.167"
"4097","Tunisia","Government Corruption",0.055,"0.055"
"4098","Tunisia","Generosity",0.059,"0.059"
"4099","Tunisia","GDP per Capita",1.00726580619812,"1.00726580619812"
"4100","Tunisia","Family",0.868351459503174,"0.868351459503174"
"4101","Tunisia","Life Expectancy",0.613212049007416,"0.613212049007416"
"4102","Tunisia","Freedom",0.289680689573288,"0.289680689573288"
"4103","Tunisia","Government Corruption",0.0867231488227844,"0.0867231488227844"
"4104","Tunisia","Generosity",0.0496933571994305,"0.0496933571994305"
"4105","Tunisia","GDP per Capita",0.88113,"0.88113"
"4106","Tunisia","Family",0.60429,"0.60429"
"4107","Tunisia","Life Expectancy",0.73793,"0.73793"
"4108","Tunisia","Freedom",0.26268,"0.26268"
"4109","Tunisia","Government Corruption",0.06358,"0.06358"
"4110","Tunisia","Generosity",0.06431,"0.06431"
"4111","Tunisia","GDP per Capita",0.97724,"0.97724"
"4112","Tunisia","Family",0.43165,"0.43165"
"4113","Tunisia","Life Expectancy",0.59577,"0.59577"
"4114","Tunisia","Freedom",0.23553,"0.23553"
"4115","Tunisia","Government Corruption",0.0817,"0.0817"
"4116","Tunisia","Generosity",0.03936,"0.03936"
"4117","Tunisia","GDP per Capita",0.9,"0.9"
"4118","Tunisia","Family",0.906,"0.906"
"4119","Tunisia","Life Expectancy",0.69,"0.69"
"4120","Tunisia","Freedom",0.271,"0.271"
"4121","Tunisia","Government Corruption",0.063,"0.063"
"4122","Tunisia","Generosity",0.04,"0.04"
"4123","Turkey","GDP per Capita",1.148,"1.148"
"4124","Turkey","Family",1.38,"1.38"
"4125","Turkey","Life Expectancy",0.686,"0.686"
"4126","Turkey","Freedom",0.324,"0.324"
"4127","Turkey","Government Corruption",0.109,"0.109"
"4128","Turkey","Generosity",0.106,"0.106"
"4129","Turkey","GDP per Capita",1.16492,"1.16492"
"4130","Turkey","Family",0.87717,"0.87717"
"4131","Turkey","Life Expectancy",0.64718,"0.64718"
"4132","Turkey","Freedom",0.23889,"0.23889"
"4133","Turkey","Government Corruption",0.12348,"0.12348"
"4134","Turkey","Generosity",0.04707,"0.04707"
"4135","Turkey","GDP per Capita",1.19827437400818,"1.19827437400818"
"4136","Turkey","Family",1.33775317668915,"1.33775317668915"
"4137","Turkey","Life Expectancy",0.637605607509613,"0.637605607509613"
"4138","Turkey","Freedom",0.300740599632263,"0.300740599632263"
"4139","Turkey","Government Corruption",0.0996715798974037,"0.0996715798974037"
"4140","Turkey","Generosity",0.0466930419206619,"0.0466930419206619"
"4141","Turkey","GDP per Capita",1.06098,"1.06098"
"4142","Turkey","Family",0.94632,"0.94632"
"4143","Turkey","Life Expectancy",0.73172,"0.73172"
"4144","Turkey","Freedom",0.22815,"0.22815"
"4145","Turkey","Government Corruption",0.15746,"0.15746"
"4146","Turkey","Generosity",0.12253,"0.12253"
"4147","Turkey","GDP per Capita",1.183,"1.183"
"4148","Turkey","Family",1.36,"1.36"
"4149","Turkey","Life Expectancy",0.808,"0.808"
"4150","Turkey","Freedom",0.195,"0.195"
"4151","Turkey","Government Corruption",0.106,"0.106"
"4152","Turkey","Generosity",0.083,"0.083"
"4153","Turkmenistan","GDP per Capita",1.13077676296234,"1.13077676296234"
"4154","Turkmenistan","Family",1.49314916133881,"1.49314916133881"
"4155","Turkmenistan","Life Expectancy",0.437726080417633,"0.437726080417633"
"4156","Turkmenistan","Freedom",0.41827192902565,"0.41827192902565"
"4157","Turkmenistan","Government Corruption",0.259270340204239,"0.259270340204239"
"4158","Turkmenistan","Generosity",0.24992498755455,"0.24992498755455"
"4159","Turkmenistan","GDP per Capita",1.016,"1.016"
"4160","Turkmenistan","Family",1.533,"1.533"
"4161","Turkmenistan","Life Expectancy",0.517,"0.517"
"4162","Turkmenistan","Freedom",0.417,"0.417"
"4163","Turkmenistan","Government Corruption",0.037,"0.037"
"4164","Turkmenistan","Generosity",0.199,"0.199"
"4165","Turkmenistan","GDP per Capita",0.95847,"0.95847"
"4166","Turkmenistan","Family",1.22668,"1.22668"
"4167","Turkmenistan","Life Expectancy",0.53886,"0.53886"
"4168","Turkmenistan","Freedom",0.4761,"0.4761"
"4169","Turkmenistan","Government Corruption",0.30844,"0.30844"
"4170","Turkmenistan","Generosity",0.16979,"0.16979"
"4171","Turkmenistan","GDP per Capita",1.08017,"1.08017"
"4172","Turkmenistan","Family",1.03817,"1.03817"
"4173","Turkmenistan","Life Expectancy",0.44006,"0.44006"
"4174","Turkmenistan","Freedom",0.37408,"0.37408"
"4175","Turkmenistan","Government Corruption",0.28467,"0.28467"
"4176","Turkmenistan","Generosity",0.22567,"0.22567"
"4177","Turkmenistan","GDP per Capita",1.052,"1.052"
"4178","Turkmenistan","Family",1.538,"1.538"
"4179","Turkmenistan","Life Expectancy",0.657,"0.657"
"4180","Turkmenistan","Freedom",0.394,"0.394"
"4181","Turkmenistan","Government Corruption",0.028,"0.028"
"4182","Turkmenistan","Generosity",0.244,"0.244"
"4183","Uganda","GDP per Capita",0.322,"0.322"
"4184","Uganda","Family",1.09,"1.09"
"4185","Uganda","Life Expectancy",0.237,"0.237"
"4186","Uganda","Freedom",0.45,"0.45"
"4187","Uganda","Government Corruption",0.061,"0.061"
"4188","Uganda","Generosity",0.259,"0.259"
"4189","Uganda","GDP per Capita",0.34719,"0.34719"
"4190","Uganda","Family",0.90981,"0.90981"
"4191","Uganda","Life Expectancy",0.19625,"0.19625"
"4192","Uganda","Freedom",0.43653,"0.43653"
"4193","Uganda","Government Corruption",0.06442,"0.06442"
"4194","Uganda","Generosity",0.27102,"0.27102"
"4195","Uganda","GDP per Capita",0.21102,"0.21102"
"4196","Uganda","Family",1.13299,"1.13299"
"4197","Uganda","Life Expectancy",0.33861,"0.33861"
"4198","Uganda","Freedom",0.45727,"0.45727"
"4199","Uganda","Government Corruption",0.07267,"0.07267"
"4200","Uganda","Generosity",0.29066,"0.29066"
"4201","Uganda","GDP per Capita",0.381430715322495,"0.381430715322495"
"4202","Uganda","Family",1.12982773780823,"1.12982773780823"
"4203","Uganda","Life Expectancy",0.217632606625557,"0.217632606625557"
"4204","Uganda","Freedom",0.443185955286026,"0.443185955286026"
"4205","Uganda","Government Corruption",0.057069718837738,"0.057069718837738"
"4206","Uganda","Generosity",0.325766056776047,"0.325766056776047"
"4207","Uganda","GDP per Capita",0.332,"0.332"
"4208","Uganda","Family",1.069,"1.069"
"4209","Uganda","Life Expectancy",0.443,"0.443"
"4210","Uganda","Freedom",0.356,"0.356"
"4211","Uganda","Government Corruption",0.06,"0.06"
"4212","Uganda","Generosity",0.252,"0.252"
"4213","Ukraine","GDP per Capita",0.87287,"0.87287"
"4214","Ukraine","Family",1.01413,"1.01413"
"4215","Ukraine","Life Expectancy",0.58628,"0.58628"
"4216","Ukraine","Freedom",0.12859,"0.12859"
"4217","Ukraine","Government Corruption",0.01829,"0.01829"
"4218","Ukraine","Generosity",0.20363,"0.20363"
"4219","Ukraine","GDP per Capita",0.82,"0.82"
"4220","Ukraine","Family",1.39,"1.39"
"4221","Ukraine","Life Expectancy",0.739,"0.739"
"4222","Ukraine","Freedom",0.178,"0.178"
"4223","Ukraine","Government Corruption",0.01,"0.01"
"4224","Ukraine","Generosity",0.187,"0.187"
"4225","Ukraine","GDP per Capita",0.89465194940567,"0.89465194940567"
"4226","Ukraine","Family",1.39453756809235,"1.39453756809235"
"4227","Ukraine","Life Expectancy",0.575903952121735,"0.575903952121735"
"4228","Ukraine","Freedom",0.122974775731564,"0.122974775731564"
"4229","Ukraine","Government Corruption",0.0230294708162546,"0.0230294708162546"
"4230","Ukraine","Generosity",0.270061463117599,"0.270061463117599"
"4231","Ukraine","GDP per Capita",0.793,"0.793"
"4232","Ukraine","Family",1.413,"1.413"
"4233","Ukraine","Life Expectancy",0.609,"0.609"
"4234","Ukraine","Freedom",0.163,"0.163"
"4235","Ukraine","Government Corruption",0.011,"0.011"
"4236","Ukraine","Generosity",0.187,"0.187"
"4237","Ukraine","GDP per Capita",0.79907,"0.79907"
"4238","Ukraine","Family",1.20278,"1.20278"
"4239","Ukraine","Life Expectancy",0.6739,"0.6739"
"4240","Ukraine","Freedom",0.25123,"0.25123"
"4241","Ukraine","Government Corruption",0.02961,"0.02961"
"4242","Ukraine","Generosity",0.15275,"0.15275"
"4243","United Arab Emirates","GDP per Capita",1.62634336948395,"1.62634336948395"
"4244","United Arab Emirates","Family",1.26641023159027,"1.26641023159027"
"4245","United Arab Emirates","Life Expectancy",0.726798236370087,"0.726798236370087"
"4246","United Arab Emirates","Freedom",0.60834527015686,"0.60834527015686"
"4247","United Arab Emirates","Government Corruption",0.324489563703537,"0.324489563703537"
"4248","United Arab Emirates","Generosity",0.3609419465065,"0.3609419465065"
"4249","United Arab Emirates","GDP per Capita",1.42727,"1.42727"
"4250","United Arab Emirates","Family",1.12575,"1.12575"
"4251","United Arab Emirates","Life Expectancy",0.80925,"0.80925"
"4252","United Arab Emirates","Freedom",0.64157,"0.64157"
"4253","United Arab Emirates","Government Corruption",0.38583,"0.38583"
"4254","United Arab Emirates","Generosity",0.26428,"0.26428"
"4255","United Arab Emirates","GDP per Capita",1.57352,"1.57352"
"4256","United Arab Emirates","Family",0.87114,"0.87114"
"4257","United Arab Emirates","Life Expectancy",0.72993,"0.72993"
"4258","United Arab Emirates","Freedom",0.56215,"0.56215"
"4259","United Arab Emirates","Government Corruption",0.35561,"0.35561"
"4260","United Arab Emirates","Generosity",0.26591,"0.26591"
"4261","United Arab Emirates","GDP per Capita",2.096,"2.096"
"4262","United Arab Emirates","Family",0.776,"0.776"
"4263","United Arab Emirates","Life Expectancy",0.67,"0.67"
"4264","United Arab Emirates","Freedom",0.284,"0.284"
"4265","United Arab Emirates","Government Corruption",NA,NA
"4266","United Arab Emirates","Generosity",0.186,"0.186"
"4267","United Arab Emirates","GDP per Capita",1.503,"1.503"
"4268","United Arab Emirates","Family",1.31,"1.31"
"4269","United Arab Emirates","Life Expectancy",0.825,"0.825"
"4270","United Arab Emirates","Freedom",0.598,"0.598"
"4271","United Arab Emirates","Government Corruption",0.182,"0.182"
"4272","United Arab Emirates","Generosity",0.262,"0.262"
"4273","United Kingdom","GDP per Capita",1.44163393974304,"1.44163393974304"
"4274","United Kingdom","Family",1.49646008014679,"1.49646008014679"
"4275","United Kingdom","Life Expectancy",0.805335938930511,"0.805335938930511"
"4276","United Kingdom","Freedom",0.508190035820007,"0.508190035820007"
"4277","United Kingdom","Government Corruption",0.265428066253662,"0.265428066253662"
"4278","United Kingdom","Generosity",0.492774158716202,"0.492774158716202"
"4279","United Kingdom","GDP per Capita",1.333,"1.333"
"4280","United Kingdom","Family",1.538,"1.538"
"4281","United Kingdom","Life Expectancy",0.996,"0.996"
"4282","United Kingdom","Freedom",0.45,"0.45"
"4283","United Kingdom","Government Corruption",0.278,"0.278"
"4284","United Kingdom","Generosity",0.348,"0.348"
"4285","United Kingdom","GDP per Capita",1.26637,"1.26637"
"4286","United Kingdom","Family",1.28548,"1.28548"
"4287","United Kingdom","Life Expectancy",0.90943,"0.90943"
"4288","United Kingdom","Freedom",0.59625,"0.59625"
"4289","United Kingdom","Government Corruption",0.32067,"0.32067"
"4290","United Kingdom","Generosity",0.51912,"0.51912"
"4291","United Kingdom","GDP per Capita",1.244,"1.244"
"4292","United Kingdom","Family",1.433,"1.433"
"4293","United Kingdom","Life Expectancy",0.888,"0.888"
"4294","United Kingdom","Freedom",0.464,"0.464"
"4295","United Kingdom","Government Corruption",0.082,"0.082"
"4296","United Kingdom","Generosity",0.262,"0.262"
"4297","United Kingdom","GDP per Capita",1.40283,"1.40283"
"4298","United Kingdom","Family",1.08672,"1.08672"
"4299","United Kingdom","Life Expectancy",0.80991,"0.80991"
"4300","United Kingdom","Freedom",0.50036,"0.50036"
"4301","United Kingdom","Government Corruption",0.27399,"0.27399"
"4302","United Kingdom","Generosity",0.50156,"0.50156"
"4303","United States","GDP per Capita",1.54625928401947,"1.54625928401947"
"4304","United States","Family",1.41992056369781,"1.41992056369781"
"4305","United States","Life Expectancy",0.77428662776947,"0.77428662776947"
"4306","United States","Freedom",0.505740523338318,"0.505740523338318"
"4307","United States","Government Corruption",0.135638788342476,"0.135638788342476"
"4308","United States","Generosity",0.392578780651093,"0.392578780651093"
"4309","United States","GDP per Capita",1.433,"1.433"
"4310","United States","Family",1.457,"1.457"
"4311","United States","Life Expectancy",0.874,"0.874"
"4312","United States","Freedom",0.454,"0.454"
"4313","United States","Government Corruption",0.128,"0.128"
"4314","United States","Generosity",0.28,"0.28"
"4315","United States","GDP per Capita",1.39451,"1.39451"
"4316","United States","Family",1.24711,"1.24711"
"4317","United States","Life Expectancy",0.86179,"0.86179"
"4318","United States","Freedom",0.54604,"0.54604"
"4319","United States","Government Corruption",0.1589,"0.1589"
"4320","United States","Generosity",0.40105,"0.40105"
"4321","United States","GDP per Capita",1.50796,"1.50796"
"4322","United States","Family",1.04782,"1.04782"
"4323","United States","Life Expectancy",0.779,"0.779"
"4324","United States","Freedom",0.48163,"0.48163"
"4325","United States","Government Corruption",0.14868,"0.14868"
"4326","United States","Generosity",0.41077,"0.41077"
"4327","United States","GDP per Capita",1.398,"1.398"
"4328","United States","Family",1.471,"1.471"
"4329","United States","Life Expectancy",0.819,"0.819"
"4330","United States","Freedom",0.547,"0.547"
"4331","United States","Government Corruption",0.133,"0.133"
"4332","United States","Generosity",0.291,"0.291"
"4333","Uruguay","GDP per Capita",1.124,"1.124"
"4334","Uruguay","Family",1.465,"1.465"
"4335","Uruguay","Life Expectancy",0.891,"0.891"
"4336","Uruguay","Freedom",0.523,"0.523"
"4337","Uruguay","Government Corruption",0.15,"0.15"
"4338","Uruguay","Generosity",0.127,"0.127"
"4339","Uruguay","GDP per Capita",1.06166,"1.06166"
"4340","Uruguay","Family",1.2089,"1.2089"
"4341","Uruguay","Life Expectancy",0.8116,"0.8116"
"4342","Uruguay","Freedom",0.60362,"0.60362"
"4343","Uruguay","Government Corruption",0.24558,"0.24558"
"4344","Uruguay","Generosity",0.2324,"0.2324"
"4345","Uruguay","GDP per Capita",1.093,"1.093"
"4346","Uruguay","Family",1.459,"1.459"
"4347","Uruguay","Life Expectancy",0.771,"0.771"
"4348","Uruguay","Freedom",0.625,"0.625"
"4349","Uruguay","Government Corruption",0.155,"0.155"
"4350","Uruguay","Generosity",0.13,"0.13"
"4351","Uruguay","GDP per Capita",1.18157,"1.18157"
"4352","Uruguay","Family",1.03143,"1.03143"
"4353","Uruguay","Life Expectancy",0.72183,"0.72183"
"4354","Uruguay","Freedom",0.54388,"0.54388"
"4355","Uruguay","Government Corruption",0.21394,"0.21394"
"4356","Uruguay","Generosity",0.18056,"0.18056"
